BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YSLP,YINCR,YWCM,YearsPerCompany,TenureGroup
Travel_Rarely,Research & Development,3,1,Life Sciences,2,Female,3,Manufacturing Director,3,Married,0,Yes,19,3,1,3,4,0,0.5,0.5,4,TG1
Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,1,Laboratory Technician,4,Divorced,4,Yes,13,3,3,1,2,0.1,0.7,0,2,TG1
Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Married,7,Yes,21,4,4,2,1,0.25,0.25,0.25,1,TG1
Travel_Rarely,Sales,7,4,Life Sciences,2,Male,2,Sales Representative,3,Married,3,No,15,3,2,2,4,0.384615385,0.538461538,0.153846154,3.25,TG1
Travel_Rarely,Research & Development,21,1,Life Sciences,4,Female,3,Healthcare Representative,4,Married,1,Yes,25,4,4,2,1,0,0.6,0.7,5,TG2
Travel_Rarely,Research & Development,8,2,Other,1,Female,3,Laboratory Technician,2,Married,4,No,11,3,3,3,2,0.034482759,0.310344828,0.24137931,5.8,TG3
Non-Travel,Sales,20,2,Marketing,4,Female,3,Sales Executive,3,Married,1,No,13,3,4,2,2,0,0.888888889,0,4.5,TG2
Travel_Rarely,Research & Development,1,3,Technical Degree,4,Female,3,Research Director,1,Married,1,No,13,3,2,3,3,0.333333333,0.8,0.733333333,7.5,TG3
Travel_Rarely,Sales,19,2,Marketing,3,Male,2,Sales Representative,2,Married,1,Yes,18,3,3,2,3,0,0,0,0.5,TG1
Travel_Frequently,Sales,1,3,Medical,3,Male,2,Sales Executive,1,Single,1,No,12,3,2,2,3,0,1,1,3.5,TG1
Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Single,2,Yes,13,3,3,3,3,0.1,0.65,0.85,6.666666667,TG3
Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,Laboratory Technician,3,Single,4,No,21,4,3,6,3,0.1875,0.5,0.5625,3.2,TG3
Travel_Rarely,Sales,21,3,Other,4,Male,2,Sales Representative,2,Single,1,Yes,13,3,2,3,4,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,4,3,Technical Degree,1,Male,3,Laboratory Technician,1,Single,1,No,19,3,2,2,3,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,12,3,Medical,4,Female,3,Healthcare Representative,4,Married,0,Yes,11,3,3,2,1,0.8,0.7,0.5,10,TG2
Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,Manufacturing Director,1,Married,1,No,12,3,3,2,4,0.75,0.875,0.375,4,TG2
Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,Sales Executive,4,Married,1,Yes,11,3,1,6,3,0.1875,0.4375,0.4375,8,TG3
Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,Sales Executive,3,Married,5,No,11,3,3,2,1,0.647058824,0.058823529,0.411764706,2.833333333,TG3
Non-Travel,Research & Development,4,2,Life Sciences,3,Male,3,Laboratory Technician,2,Married,1,No,12,3,2,5,2,0,0.777777778,0.888888889,4.5,TG2
Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,Manager,4,Married,2,No,15,3,2,2,2,0.269230769,0.307692308,0.307692308,8.666666667,TG2
Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,Research Scientist,3,Single,4,No,24,4,1,4,3,0,0,0,1.4,TG1
Travel_Rarely,Sales,2,2,Medical,3,Male,3,Manager,3,Divorced,6,No,13,3,3,3,4,0.681818182,0.590909091,0.090909091,3.142857143,TG3
Travel_Rarely,Sales,8,2,Other,3,Male,3,Sales Executive,3,Divorced,5,No,11,3,1,2,4,0.7,0.4,0.7,1.666666667,TG2
Travel_Rarely,Sales,3,4,Life Sciences,4,Male,3,Sales Executive,4,Divorced,6,No,13,3,2,2,3,0,0.75,0.666666667,1.714285714,TG2
Travel_Rarely,Sales,2,5,Life Sciences,1,Male,4,Sales Executive,3,Single,0,No,18,3,4,3,3,0,0.777777778,0.777777778,9,TG2
Non-Travel,Sales,24,3,Life Sciences,2,Female,4,Sales Executive,2,Single,4,Yes,16,3,4,2,2,0,0,0,4.4,TG1
Travel_Frequently,Research & Development,16,4,Medical,3,Male,4,Manufacturing Director,3,Divorced,1,Yes,19,3,3,3,4,0.1,0.5,0.35,10,TG3
Non-Travel,Sales,8,4,Technical Degree,1,Male,3,Sales Executive,4,Divorced,4,No,13,3,4,3,3,0,0.583333333,0.583333333,2.4,TG1
Non-Travel,Research & Development,9,2,Medical,3,Male,2,Research Scientist,1,Single,0,Yes,22,4,1,0,3,0.25,0.5,0.5,4,TG1
Non-Travel,Sales,17,3,Life Sciences,4,Male,3,Manager,3,Single,1,No,11,3,4,2,3,0.6,0.8,0,5,TG2
Travel_Rarely,Research & Development,10,3,Life Sciences,4,Female,2,Research Scientist,1,Single,6,Yes,20,4,3,5,3,0,0,0,0.428571429,TG1
Travel_Frequently,Research & Development,9,3,Medical,1,Male,3,Research Director,3,Divorced,2,No,17,3,2,2,4,0,0.761904762,0.523809524,7,TG3
Non-Travel,Research & Development,23,2,Life Sciences,4,Male,3,Laboratory Technician,1,Married,1,Yes,15,3,3,2,3,0,0.888888889,0.888888889,4.5,TG2
Travel_Rarely,Sales,4,2,Life Sciences,4,Female,3,Sales Executive,4,Single,1,Yes,17,3,3,0,3,0,0,0.777777778,4.5,TG2
Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,3,Research Scientist,3,Married,4,Yes,11,3,2,2,3,0,0.285714286,0.142857143,1.4,TG1
Travel_Rarely,Research & Development,24,3,Life Sciences,4,Male,3,Manufacturing Director,3,Married,3,Yes,18,3,4,2,3,0.045454545,0.5,0.227272727,5.5,TG3
Travel_Rarely,Research & Development,7,2,Medical,4,Male,3,Manufacturing Director,3,Divorced,6,No,13,3,2,3,3,0,0.538461538,0.538461538,1.857142857,TG2
Travel_Rarely,Research & Development,14,4,Other,3,Male,2,Laboratory Technician,2,Divorced,1,Yes,24,4,4,2,1,0,0.4,0.4,2.5,TG1
Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,3,Manufacturing Director,3,Married,8,No,11,3,3,2,3,0,0.318181818,0.363636364,2.444444444,TG2
Travel_Rarely,Research & Development,25,4,Medical,3,Female,3,Healthcare Representative,3,Divorced,1,Yes,11,3,3,3,2,0.625,0.625,0.0625,8,TG3
Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,4,Research Director,1,Married,0,Yes,12,3,3,4,2,0.111111111,0.777777778,0.777777778,9,TG2
Travel_Rarely,Research & Development,11,3,Medical,4,Female,2,Research Scientist,1,Single,1,Yes,15,3,1,2,3,0,0,0,0.5,TG1
Travel_Frequently,Research & Development,5,3,Medical,2,Female,3,Laboratory Technician,2,Single,0,No,17,3,1,3,3,0.25,0.5,0.5,4,TG1
Travel_Rarely,Research & Development,2,2,Medical,4,Male,4,Manufacturing Director,4,Married,1,No,12,3,2,2,3,0.125,0.875,0.375,4,TG2
Travel_Rarely,Research & Development,4,4,Life Sciences,3,Male,2,Healthcare Representative,3,Single,7,No,14,3,2,3,3,0.148148148,0.407407407,0.296296296,3.375,TG3
Travel_Rarely,Research & Development,1,1,Life Sciences,4,Female,2,Manufacturing Director,4,Married,1,No,16,3,3,3,3,0.523809524,0.285714286,0.380952381,10.5,TG3
Travel_Rarely,Research & Development,11,2,Medical,1,Female,1,Healthcare Representative,2,Married,5,No,15,3,1,2,1,0,0,0,2.5,TG1
Travel_Frequently,Research & Development,18,4,Medical,3,Male,3,Healthcare Representative,2,Married,3,Yes,14,3,4,3,3,0.352941176,0.411764706,0.411764706,4.25,TG2
Non-Travel,Research & Development,7,1,Life Sciences,2,Female,1,Research Director,3,Divorced,1,No,22,4,2,3,3,0.238095238,0.761904762,0.476190476,10.5,TG3
Non-Travel,Sales,29,2,Medical,2,Male,1,Sales Executive,1,Single,8,No,18,3,4,6,3,0.285714286,0.285714286,0.285714286,0.777777778,TG1
Travel_Rarely,Sales,2,1,Marketing,1,Female,1,Manager,4,Married,1,No,15,3,4,3,3,0.181818182,0.424242424,0.272727273,16.5,TG3
Travel_Rarely,Sales,28,3,Medical,4,Female,4,Sales Executive,4,Married,3,Yes,18,3,3,2,3,0.47826087,0.47826087,0.47826087,5.75,TG3
Non-Travel,Sales,1,3,Life Sciences,4,Female,3,Sales Executive,3,Married,0,No,12,3,1,3,3,0,0.368421053,0.684210526,19,TG3
Travel_Rarely,Research & Development,16,4,Life Sciences,3,Female,4,Laboratory Technician,1,Single,1,No,16,3,3,1,3,0.833333333,0.722222222,0.777777778,9,TG3
Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,Manufacturing Director,1,Single,1,Yes,13,3,3,2,3,0.095238095,0.285714286,0.380952381,10.5,TG3
Travel_Rarely,Sales,11,2,Life Sciences,4,Female,3,Manager,4,Married,3,No,13,3,2,4,4,0.038461538,0.115384615,0.038461538,6.5,TG2
Non-Travel,Research & Development,29,4,Medical,4,Female,3,Laboratory Technician,3,Single,9,No,12,3,2,2,3,0.7,0.7,0.7,1,TG2
Travel_Rarely,Sales,1,4,Marketing,2,Male,4,Sales Executive,4,Divorced,0,No,11,3,4,2,2,0,0.0625,0.5625,16,TG3
Travel_Frequently,Sales,2,3,Marketing,3,Female,2,Sales Executive,2,Married,2,No,12,3,1,2,3,0.2,0.233333333,0.4,10,TG3
Travel_Rarely,Research & Development,15,3,Other,1,Male,3,Laboratory Technician,3,Divorced,7,No,14,3,2,3,2,0,0,0,1.125,TG1
Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,Research Scientist,1,Married,6,Yes,14,3,2,2,3,0.166666667,0.333333333,0.333333333,0.857142857,TG1
Travel_Rarely,Research & Development,2,4,Medical,2,Male,3,Research Director,3,Married,2,Yes,11,3,4,2,2,0.24137931,0.034482759,0.24137931,9.666666667,TG2
Travel_Rarely,Sales,26,3,Marketing,3,Male,3,Sales Executive,1,Married,1,No,14,3,2,3,2,0.875,0.875,0.625,4,TG1
Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,Sales Executive,3,Married,6,No,11,3,2,4,3,0.538461538,0.307692308,0,1.857142857,TG2
Travel_Rarely,Research & Development,12,5,Medical,4,Female,2,Manufacturing Director,4,Single,0,No,11,3,2,2,2,0.466666667,0.533333333,0.533333333,15,TG3
Non-Travel,Research & Development,2,1,Medical,3,Male,2,Manager,1,Single,7,No,15,3,2,3,4,0.193548387,0.225806452,0.064516129,3.875,TG2
Travel_Frequently,Sales,9,3,Marketing,4,Female,3,Sales Representative,4,Single,1,Yes,14,3,2,3,3,0,1,1,1,TG1
Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,2,Laboratory Technician,1,Single,1,No,13,3,1,6,2,1,0,0,0.5,TG1
Travel_Rarely,Research & Development,8,4,Life Sciences,4,Female,2,Research Scientist,1,Divorced,8,Yes,23,4,1,2,3,0.052631579,0.684210526,0.368421053,2.111111111,TG3
Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,3,Research Scientist,3,Married,9,Yes,12,3,3,2,4,0.111111111,0,0.388888889,1.8,TG2
Non-Travel,Research & Development,24,2,Technical Degree,2,Male,2,Healthcare Representative,1,Single,1,No,12,3,1,2,2,0.1,0.7,0.9,5,TG2
Travel_Rarely,Research & Development,7,2,Technical Degree,2,Female,4,Research Scientist,3,Married,1,No,13,3,3,3,3,0,0.6,0.8,5,TG2
Travel_Rarely,Research & Development,17,1,Life Sciences,3,Female,2,Healthcare Representative,3,Married,0,No,18,3,1,4,2,0.05,0.45,0.45,20,TG3
Travel_Rarely,Research & Development,20,4,Technical Degree,1,Male,3,Healthcare Representative,4,Married,4,No,20,4,4,6,3,0.785714286,0.714285714,0.071428571,2.8,TG3
Travel_Rarely,Research & Development,10,3,Other,3,Female,3,Research Scientist,3,Single,3,No,13,3,4,4,4,0.1,0.7,0.7,2.5,TG2
Travel_Rarely,Human Resources,1,2,Medical,2,Male,2,Human Resources,1,Married,9,No,14,3,4,1,3,0.125,0.25,0.25,2.4,TG3
Travel_Rarely,Sales,4,3,Technical Degree,4,Male,3,Sales Executive,1,Single,0,Yes,22,4,1,2,3,0.444444444,0.777777778,0.777777778,9,TG2
Travel_Frequently,Research & Development,29,4,Medical,1,Female,2,Research Scientist,3,Single,1,No,22,4,2,4,3,0.214285714,0.5,0.571428571,7,TG3
Travel_Rarely,Research & Development,4,1,Technical Degree,4,Male,3,Laboratory Technician,4,Married,1,Yes,15,3,2,3,4,0.714285714,1,0.857142857,3.5,TG1
Travel_Rarely,Research & Development,21,3,Medical,1,Male,3,Laboratory Technician,3,Divorced,1,No,20,4,3,0,2,0,1,0,0.5,TG1
Travel_Rarely,Research & Development,25,3,Medical,1,Male,2,Research Scientist,2,Single,4,Yes,20,4,2,0,3,0.4,0.4,0.4,1,TG1
Travel_Rarely,Research & Development,2,2,Medical,4,Male,3,Manager,1,Married,0,No,17,3,4,3,3,0.565217391,0.260869565,0.304347826,23,TG3
Travel_Frequently,Research & Development,1,3,Medical,1,Male,2,Laboratory Technician,2,Divorced,1,No,15,3,1,2,3,0,0,0,0.5,TG1
Travel_Frequently,Sales,1,4,Other,4,Male,3,Sales Executive,3,Single,3,Yes,14,3,4,4,3,0,0,0,1.25,TG1
Non-Travel,Sales,9,4,Life Sciences,2,Female,2,Sales Executive,3,Married,1,No,13,3,4,2,3,0.266666667,0.666666667,0.8,7.5,TG3
Travel_Rarely,Research & Development,7,4,Life Sciences,2,Male,3,Healthcare Representative,2,Single,7,No,19,3,4,4,3,0.222222222,0.333333333,0,2.25,TG2
Travel_Rarely,Sales,10,4,Marketing,3,Male,2,Sales Executive,3,Divorced,0,Yes,14,3,2,2,3,0.222222222,0.777777778,0.777777778,9,TG2
Travel_Rarely,Research & Development,28,4,Life Sciences,3,Female,3,Research Scientist,4,Divorced,4,No,22,4,1,1,3,0.090909091,0.454545455,0.636363636,2.2,TG1
Travel_Rarely,Research & Development,3,3,Medical,4,Female,3,Manufacturing Director,2,Divorced,0,No,17,3,2,3,2,0.1,0.7,0.7,10,TG2
Travel_Rarely,Sales,3,1,Marketing,1,Male,3,Manager,3,Married,3,No,12,3,4,3,3,0.173913043,0.391304348,0.391304348,5.75,TG3
Travel_Frequently,Research & Development,27,3,Life Sciences,3,Female,3,Manufacturing Director,1,Married,8,No,11,3,3,1,3,0,0.388888889,0.055555556,2,TG2
Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,Healthcare Representative,4,Divorced,7,No,11,3,4,4,3,0.523809524,0.333333333,0.238095238,2.625,TG3
Travel_Rarely,Research & Development,14,3,Medical,3,Male,2,Research Director,3,Single,1,No,14,3,1,2,4,0.19047619,0.333333333,0.428571429,10.5,TG3
Non-Travel,Research & Development,18,4,Life Sciences,1,Male,3,Manufacturing Director,4,Single,2,No,20,4,1,0,3,0,0.5,0.5,6,TG3
Travel_Rarely,Sales,8,4,Technical Degree,4,Male,2,Sales Executive,2,Married,6,No,17,3,2,3,3,0.090909091,0.363636364,0.136363636,3.142857143,TG2
Travel_Frequently,Research & Development,10,3,Life Sciences,4,Female,3,Research Scientist,2,Divorced,0,No,14,3,4,2,2,0.125,0.625,0.125,8,TG1
Travel_Rarely,Research & Development,8,1,Medical,2,Male,2,Manufacturing Director,4,Married,1,Yes,15,3,3,2,2,0.1,0.7,0.2,5,TG2
Travel_Rarely,Human Resources,1,3,Human Resources,3,Male,4,Human Resources,3,Married,1,No,13,3,4,2,4,0.714285714,0.857142857,0,3.5,TG1
Travel_Rarely,Sales,9,4,Marketing,1,Female,3,Sales Executive,1,Single,0,Yes,17,3,1,3,3,0,0.333333333,0.5,6,TG1
Travel_Frequently,Research & Development,15,3,Medical,3,Male,3,Laboratory Technician,3,Married,1,No,12,3,3,5,2,1,1,1,1,TG1
Travel_Rarely,Sales,23,1,Life Sciences,4,Female,2,Sales Executive,1,Married,1,No,13,3,1,3,1,0.272727273,0.727272727,0.909090909,5.5,TG3
Travel_Frequently,Research & Development,9,4,Medical,2,Female,3,Research Director,3,Single,9,No,17,3,3,3,2,0.1,0.35,0.65,2,TG3
Travel_Frequently,Sales,12,3,Life Sciences,3,Male,3,Sales Executive,1,Single,0,Yes,12,3,2,2,2,0.590909091,0.409090909,0.636363636,22,TG3
Travel_Rarely,Research & Development,1,4,Medical,4,Male,2,Laboratory Technician,3,Married,6,No,12,3,2,2,3,0.1,0,0.7,1.428571429,TG2
Travel_Rarely,Research & Development,12,1,Life Sciences,3,Female,3,Laboratory Technician,4,Married,1,Yes,11,3,4,4,2,0,1,0,0.5,TG1
Travel_Rarely,Research & Development,3,4,Medical,1,Male,4,Laboratory Technician,4,Married,1,No,22,4,2,2,3,0,0.875,0.875,4,TG2
Travel_Rarely,Sales,10,3,Marketing,3,Male,2,Sales Executive,3,Married,1,No,18,3,1,3,3,0.1,0.3,0.4,5,TG2
Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,2,Manufacturing Director,2,Divorced,2,No,18,3,2,2,4,0.4,0.466666667,0.266666667,5,TG1
Travel_Frequently,Research & Development,1,3,Medical,4,Male,2,Healthcare Representative,1,Single,0,No,20,4,3,3,3,0.285714286,0.642857143,0.642857143,14,TG3
Travel_Rarely,Sales,9,3,Marketing,1,Female,1,Sales Executive,3,Single,8,No,13,3,2,2,2,0.142857143,0.428571429,0.428571429,0.777777778,TG1
Travel_Rarely,Research & Development,6,1,Medical,2,Female,3,Laboratory Technician,4,Married,1,No,13,3,1,5,3,0,0.8,0.8,5,TG2
Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,Manufacturing Director,4,Married,1,No,13,3,2,2,2,0.214285714,0.571428571,0.785714286,7,TG3
Travel_Rarely,Research & Development,10,4,Life Sciences,3,Male,3,Research Scientist,3,Single,1,Yes,11,3,3,4,3,0,0.666666667,0.333333333,3,TG1
Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,Manager,3,Divorced,3,No,18,3,2,6,3,0.153846154,0.269230769,0.269230769,6.5,TG1
Travel_Frequently,Research & Development,3,4,Life Sciences,3,Male,2,Research Scientist,4,Married,0,Yes,11,3,2,5,3,0,0,0,1,TG1
Travel_Rarely,Sales,2,3,Marketing,3,Female,3,Manager,1,Married,8,No,23,4,1,2,3,0.535714286,0.535714286,0.321428571,3.111111111,TG3
Non-Travel,Research & Development,5,2,Life Sciences,1,Male,2,Research Scientist,1,Divorced,6,No,17,3,1,2,1,0,0,0,0.714285714,TG1
Travel_Rarely,Sales,17,4,Life Sciences,3,Male,3,Sales Executive,1,Married,3,Yes,15,3,4,2,3,0.066666667,0.466666667,0.466666667,3.75,TG1
Travel_Rarely,Research & Development,17,2,Life Sciences,4,Female,3,Laboratory Technician,2,Married,1,No,13,3,1,3,1,0,0,0,0.5,TG1
Travel_Frequently,Sales,25,3,Medical,2,Female,3,Sales Executive,3,Married,1,No,12,3,1,3,2,0,0.7,0.1,5,TG2
Travel_Rarely,Research & Development,6,4,Life Sciences,3,Male,1,Laboratory Technician,3,Divorced,1,No,14,3,3,4,3,0.142857143,1,1,3.5,TG1
Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,Laboratory Technician,3,Divorced,1,No,13,3,1,4,2,0.8,0.7,0.9,5,TG2
Travel_Rarely,Research & Development,29,4,Other,4,Male,3,Research Scientist,4,Single,1,No,25,4,2,3,3,0.65,0.55,0.85,10,TG3
Travel_Rarely,Sales,7,4,Marketing,2,Male,4,Sales Executive,4,Divorced,0,Yes,18,3,2,3,3,0.083333333,0.583333333,0.75,12,TG3
Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,3,Research Scientist,3,Single,4,Yes,14,3,4,2,3,0,0.7,0.7,2,TG2
Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,1,Manufacturing Director,1,Divorced,2,Yes,21,4,3,2,3,0.411764706,0.411764706,0.411764706,5.666666667,TG1
Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Research Scientist,4,Married,0,No,13,3,2,5,3,0.266666667,0.666666667,0.666666667,15,TG3
Travel_Rarely,Research & Development,1,3,Medical,4,Male,3,Research Scientist,2,Married,0,Yes,21,4,1,2,3,0.416666667,0.75,0.583333333,12,TG3
Non-Travel,Sales,8,2,Marketing,3,Female,2,Sales Executive,4,Married,4,Yes,11,3,2,6,2,0.25,0.125,0.75,3.2,TG3
Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,Research Scientist,1,Married,1,Yes,14,3,4,3,2,0.666666667,0.777777778,0.888888889,4.5,TG2
Travel_Rarely,Research & Development,2,1,Life Sciences,1,Female,4,Research Scientist,4,Married,1,No,13,3,4,5,3,0.7,0.5,0.7,5,TG2
Non-Travel,Research & Development,10,3,Medical,1,Female,2,Research Scientist,2,Single,1,Yes,25,4,2,2,4,0,1,0,0.5,TG1
Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,3,Research Director,4,Married,3,No,14,3,1,2,3,0,0.25,0.25,9,TG2
Travel_Rarely,Research & Development,24,3,Medical,3,Female,2,Healthcare Representative,1,Single,1,No,19,3,2,2,3,0.1,0.9,0.8,5,TG2
Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,1,Research Director,4,Married,3,No,14,3,2,2,3,0,0.28,0.28,6.25,TG2
Travel_Frequently,Research & Development,3,3,Technical Degree,3,Male,3,Research Scientist,2,Married,1,No,12,3,3,2,2,0,0.833333333,0.583333333,6,TG3
Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,Research Director,4,Divorced,3,No,14,3,2,2,2,0.111111111,0.777777778,0.777777778,2.25,TG1
Travel_Rarely,Sales,5,3,Marketing,2,Male,3,Manager,2,Married,7,No,11,3,3,5,3,0.115384615,0.346153846,0.384615385,3.25,TG3
Travel_Rarely,Sales,10,5,Marketing,4,Male,4,Sales Executive,3,Divorced,0,Yes,14,3,4,3,3,0,0.8,0.8,10,TG2
Travel_Frequently,Sales,24,1,Life Sciences,3,Male,1,Sales Representative,4,Single,1,Yes,14,3,4,4,3,1,0,0,0.5,TG1
Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,3,Research Scientist,4,Single,1,Yes,20,4,2,2,2,0.25,0.625,0.25,4,TG2
Travel_Rarely,Sales,2,3,Marketing,1,Female,1,Manager,2,Single,2,Yes,16,3,1,2,3,0.038461538,0.384615385,0.423076923,8.666666667,TG3
Non-Travel,Research & Development,8,1,Medical,4,Male,2,Healthcare Representative,2,Divorced,1,Yes,15,3,4,3,3,0.441176471,0.264705882,0,17,TG3
Travel_Frequently,Research & Development,10,2,Life Sciences,1,Female,2,Laboratory Technician,3,Single,1,No,20,4,3,2,1,1,1,1,1,TG1
Travel_Rarely,Sales,4,2,Marketing,4,Female,2,Manager,2,Married,2,No,14,3,3,2,3,0,0.153846154,0.307692308,8.666666667,TG3
Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,Manager,2,Divorced,4,Yes,24,4,1,5,2,0.35483871,0.322580645,0.322580645,6.2,TG3
Travel_Rarely,Research & Development,18,4,Medical,4,Male,3,Manufacturing Director,4,Single,6,No,12,3,4,6,2,0.2,0.28,0.16,3.571428571,TG2
Travel_Frequently,Research & Development,19,3,Medical,3,Female,3,Laboratory Technician,2,Divorced,4,No,13,3,3,2,4,0.333333333,0.533333333,0.666666667,3,TG3
Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,4,Manager,1,Divorced,1,No,14,3,4,4,2,0.538461538,0.346153846,0.5,13,TG3
Travel_Frequently,Human Resources,11,3,Life Sciences,3,Male,2,Human Resources,2,Married,4,No,11,3,4,5,4,0.071428571,0.642857143,0.571428571,2.8,TG2
Travel_Rarely,Sales,4,4,Marketing,4,Female,2,Sales Executive,4,Single,3,No,14,3,4,3,4,0.652173913,0.304347826,0.739130435,5.75,TG3
Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,Manufacturing Director,2,Single,9,Yes,11,3,4,2,3,0.277777778,0.777777778,0.666666667,1.8,TG3
Travel_Rarely,Research & Development,15,3,Medical,1,Female,3,Healthcare Representative,4,Married,1,No,11,3,4,2,3,0,0.7,0.5,5,TG2
Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,Laboratory Technician,3,Single,0,No,14,3,2,6,2,0.875,0,0.875,8,TG1
Non-Travel,Research & Development,9,2,Medical,3,Female,3,Manufacturing Director,3,Single,7,Yes,18,3,3,3,3,0.1,0.4,0.7,1.25,TG2
Travel_Rarely,Research & Development,7,3,Technical Degree,2,Female,3,Laboratory Technician,3,Divorced,3,Yes,13,3,1,2,3,0.7,0.7,0.7,2.5,TG1
Travel_Rarely,Sales,8,3,Medical,3,Male,4,Sales Executive,4,Married,1,No,15,3,3,4,4,0,0.7,0.8,5,TG2
Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,Manager,2,Divorced,6,Yes,13,3,4,4,3,0.714285714,0.428571429,0.095238095,3,TG3
Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,Laboratory Technician,3,Married,1,No,18,3,1,3,3,0.1,0.4,0.1,5,TG2
Travel_Rarely,Research & Development,23,3,Medical,3,Male,3,Research Scientist,1,Single,0,No,13,3,1,2,3,0,0.333333333,0.5,6,TG1
Travel_Rarely,Research & Development,6,3,Technical Degree,1,Female,2,Laboratory Technician,4,Married,0,No,12,3,1,6,3,0.6,0.2,0.7,10,TG2
Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,3,Healthcare Representative,3,Married,3,No,12,3,1,0,3,0.1,0.7,0.7,2.5,TG1
Travel_Rarely,Human Resources,1,2,Life Sciences,4,Female,3,Human Resources,1,Single,6,No,12,3,3,3,4,0.5,0.6,0.7,1.428571429,TG1
Non-Travel,Research & Development,1,3,Life Sciences,3,Female,1,Laboratory Technician,4,Married,0,No,11,3,1,6,3,0.7,0.8,0.5,10,TG2
Travel_Rarely,Sales,25,4,Marketing,4,Male,2,Sales Executive,2,Single,2,Yes,12,3,3,2,3,0.111111111,0.444444444,0,3,TG1
Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,Sales Executive,2,Single,9,Yes,19,3,3,2,2,0.7,0.7,0.7,1,TG2
Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,Manager,1,Married,1,Yes,23,4,4,2,3,0,0.111111111,0.888888889,4.5,TG2
Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,Manufacturing Director,3,Single,0,No,11,3,1,6,3,0.111111111,0.777777778,0.777777778,9,TG2
Non-Travel,Sales,2,4,Life Sciences,4,Female,3,Sales Executive,3,Divorced,1,Yes,19,3,1,5,2,0.9,0.8,0.6,5,TG2
Non-Travel,Sales,10,2,Medical,3,Male,1,Sales Executive,2,Single,1,No,13,3,1,4,3,0.578947368,0.105263158,0.473684211,9.5,TG3
Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,Sales Representative,2,Single,1,Yes,11,3,1,2,4,0.666666667,0.666666667,0.666666667,1.5,TG1
Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,Laboratory Technician,1,Married,4,No,12,3,3,4,4,0.1,0.2,0.2,2,TG1
Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,Manager,3,Married,0,Yes,13,3,4,3,2,0.095238095,0.380952381,0.476190476,21,TG3
Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,Manager,3,Married,4,No,14,3,4,5,3,0.391304348,0.391304348,0.47826087,4.6,TG3
Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,Manager,2,Single,6,No,14,3,1,4,3,0.194444444,0.083333333,0.194444444,5.142857143,TG1
